scenario,threshold_percentile,simulation_objective,tps_proxy,simulated_outcome_utility,zip_fallback_rate,zip_continuity_rate,workload_gini,unassigned_rate,travel_proxy,scenario_best_objective,scenario_threshold_regret,selection_simulation_objective,selection_tps_proxy,selection_simulated_outcome_utility,selection_zip_fallback_rate,selection_zip_continuity_rate,selection_workload_gini,selection_unassigned_rate,selection_travel_proxy,selection_scenario_best_objective,selection_scenario_threshold_regret,held_out_simulation_objective,held_out_tps_proxy,held_out_simulated_outcome_utility,held_out_zip_fallback_rate,held_out_zip_continuity_rate,held_out_workload_gini,held_out_unassigned_rate,held_out_travel_proxy,held_out_scenario_best_objective,held_out_scenario_threshold_regret,threshold_evaluation_role
A,0.1,0.5698376725962525,60.453191261745715,0.6059683426993453,0.0,0.7893127147766323,0.31591494845360824,0.015000000000000013,17.494072164948456,0.5763914786978552,0.006553806101602722,0.583023306086018,61.17427448398314,0.6126288616415736,0.0,0.8466666666666667,0.3138888888888889,0.0,17.05,0.5873447570292677,0.0043214509432496495,0.556652039106487,59.73210803950828,0.599307823757117,0.0,0.7319587628865979,0.3179410080183276,0.030000000000000027,17.938144329896907,0.5654382003664427,0.008786161259955683,candidate_threshold_optimization
A,0.11,0.5705159147818758,60.5028210358636,0.6064646404405242,0.0,0.8029553264604812,0.3158476517754869,0.015000000000000013,17.314819587628868,0.5763914786978552,0.0058755639159794315,0.5833277407556102,61.196106839831245,0.6128471852000547,0.0,0.8533333333333334,0.3136111111111113,0.0,16.975,0.5873447570292677,0.00401701627365747,0.5577040888081414,59.80953523189595,0.6000820956809937,0.0,0.7525773195876289,0.3180841924398625,0.030000000000000027,17.65463917525773,0.5654382003664427,0.007734111558301282,candidate_threshold_optimization
A,0.12,0.5704042491057593,60.49540446825195,0.6063904747644077,0.0,0.8012886597938145,0.3145976517754868,0.015000000000000013,17.402319587628867,0.5763914786978552,0.005987229592095966,0.5831044094033772,61.18127370460794,0.6126988538478216,0.0,0.85,0.3111111111111111,0.0,17.15,0.5873447570292677,0.004240347625890539,0.5577040888081414,59.80953523189595,0.6000820956809937,0.0,0.7525773195876289,0.3180841924398625,0.030000000000000027,17.65463917525773,0.5654382003664427,0.007734111558301282,candidate_threshold_optimization
A,0.13,0.5704042491057593,60.49540446825195,0.6063904747644077,0.0,0.8012886597938145,0.3145976517754868,0.015000000000000013,17.402319587628867,0.5763914786978552,0.005987229592095966,0.5831044094033772,61.18127370460794,0.6126988538478216,0.0,0.85,0.3111111111111111,0.0,17.15,0.5873447570292677,0.004240347625890539,0.5577040888081414,59.80953523189595,0.6000820956809937,0.0,0.7525773195876289,0.3180841924398625,0.030000000000000027,17.65463917525773,0.5654382003664427,0.007734111558301282,candidate_threshold_optimization
A,0.14,0.5709542491057593,60.52040446825194,0.6066404747644076,0.0,0.8046219931271478,0.3145976517754868,0.015000000000000013,17.102319587628866,0.5763914786978552,0.005437229592095916,0.5842044094033773,61.231273704607936,0.6131988538478217,0.0,0.8566666666666667,0.3111111111111111,0.0,16.55,0.5873447570292677,0.0031403476258904384,0.5577040888081414,59.80953523189595,0.6000820956809937,0.0,0.7525773195876289,0.3180841924398625,0.030000000000000027,17.65463917525773,0.5654382003664427,0.007734111558301282,candidate_threshold_optimization
A,0.15,0.5710630241663293,60.534861584847306,0.6067850459303613,0.0,0.8114948453608248,0.3158147193585338,0.015000000000000013,17.08943298969072,0.5763914786978552,0.005328454531525972,0.5842044094033773,61.231273704607936,0.6131988538478217,0.0,0.8566666666666667,0.3111111111111111,0.0,16.55,0.5873447570292677,0.0031403476258904384,0.5579216389292813,59.838449465086676,0.6003712380129009,0.0,0.7663230240549829,0.32051832760595644,0.030000000000000027,17.628865979381445,0.5654382003664427,0.007516561437161395,candidate_threshold_optimization
A,0.16,0.5710630241663293,60.534861584847306,0.6067850459303613,0.0,0.8114948453608248,0.3158147193585338,0.015000000000000013,17.08943298969072,0.5763914786978552,0.005328454531525972,0.5842044094033773,61.231273704607936,0.6131988538478217,0.0,0.8566666666666667,0.3111111111111111,0.0,16.55,0.5873447570292677,0.0031403476258904384,0.5579216389292813,59.838449465086676,0.6003712380129009,0.0,0.7663230240549829,0.32051832760595644,0.030000000000000027,17.628865979381445,0.5654382003664427,0.007516561437161395,candidate_threshold_optimization
A,0.17,0.5715255241663293,60.56361158484731,0.6070725459303613,0.0,0.8181615120274914,0.3158147193585338,0.015000000000000013,16.914432989690724,0.5763914786978552,0.00486595453152594,0.5851294094033772,61.28877370460795,0.6137738538478217,0.0,0.87,0.3111111111111111,0.0,16.2,0.5873447570292677,0.0022153476258904847,0.5579216389292813,59.838449465086676,0.6003712380129009,0.0,0.7663230240549829,0.32051832760595644,0.030000000000000027,17.628865979381445,0.5654382003664427,0.007516561437161395,candidate_threshold_optimization
A,0.18,0.5715255241663293,60.56361158484731,0.6070725459303613,0.0,0.8181615120274914,0.3158147193585338,0.015000000000000013,16.914432989690724,0.5763914786978552,0.00486595453152594,0.5851294094033772,61.28877370460795,0.6137738538478217,0.0,0.87,0.3111111111111111,0.0,16.2,0.5873447570292677,0.0022153476258904847,0.5579216389292813,59.838449465086676,0.6003712380129009,0.0,0.7663230240549829,0.32051832760595644,0.030000000000000027,17.628865979381445,0.5654382003664427,0.007516561437161395,candidate_threshold_optimization
A,0.19,0.5713458815017562,60.55211066317811,0.6069575367136693,0.0,0.814828178694158,0.3143828751431844,0.015000000000000013,17.036340206185564,0.5763914786978552,0.005045597196098983,0.5842544094033773,61.246273704607944,0.6133488538478217,0.0,0.8633333333333333,0.3111111111111111,0.0,16.65,0.5873447570292677,0.003090347625890444,0.5584373536001354,59.85794762174827,0.6005662195795168,0.0,0.7663230240549829,0.3176546391752577,0.030000000000000027,17.422680412371133,0.5654382003664427,0.0070008467663073,candidate_threshold_optimization
