profile_id,health_status,age_group,house_price_zip,area_type,housing_type,distance_to_clinic,driving_condition,need_mean_PPH,weighted_need_mean_PPH,need_mean_DTC,weighted_need_mean_DTC,need_mean_DFS,weighted_need_mean_DFS,need_mean_Oral_Meds,weighted_need_mean_Oral_Meds,need_mean_Dyspnea,weighted_need_mean_Dyspnea,need_mean_Recommend,weighted_need_mean_Recommend,need_mean_Agency_Rating,weighted_need_mean_Agency_Rating,need_mean_Care_Issues,weighted_need_mean_Care_Issues,need_mean_Communications,weighted_need_mean_Communications,need_mean_Care_of_Patients,weighted_need_mean_Care_of_Patients,rho_raw,risk_percentile_u,threshold_percentile,threshold_route
profile_1367,moderate,age_40_50,average,metropolitan,apartment,far,good_summer,0.388484102980773,0.101005866775001,0.3980985784079982,0.03582887205671984,0.38589023244977855,0.07717804648995572,0.37294827088126153,0.033565344379313536,0.4610622774429442,0.02766373664657665,0.49695593329406085,0.02981735599764365,0.4822863005560516,0.028937178033363094,0.36043953929404415,0.02162637235764265,0.39207048581970727,0.023524229149182434,0.42504640735344745,0.025502784441206846,0.4046497863266054,0.4081908190819082,0.75,lower_risk_zip_policy
profile_1368,moderate,age_40_50,average,metropolitan,apartment,far,bad_winter,0.4496395859763073,0.11690629235383991,0.45821425971364205,0.04123928337422778,0.4523582028569742,0.09047164057139484,0.40861737845523094,0.03677556406097078,0.5724367790314893,0.03434620674188935,0.6128356001398948,0.03677013600839368,0.526365636723925,0.0315819382034355,0.4036330378009454,0.02421798226805672,0.4365034803731226,0.026190208822387356,0.5539896365175907,0.03323937819105544,0.4717386305956514,0.5679567956795679,0.75,lower_risk_zip_policy
profile_1369,moderate,age_40_50,average,small_town,single_home,near,good_summer,0.26765878759304956,0.0695912847741929,0.27689049826442913,0.02492014484379862,0.27409720623909234,0.05481944124781847,0.2706222207994332,0.02435599987194899,0.19562972925712172,0.011737783755427302,0.21581639248874493,0.012948983549324696,0.26602266038154254,0.01596135962289255,0.29811260461759104,0.017886756277055462,0.28760059755437123,0.017256035853262273,0.21589202624747764,0.012953521574848657,0.2624313113705699,0.11466146614661467,0.75,lower_risk_zip_policy
profile_1370,moderate,age_40_50,average,small_town,single_home,near,bad_winter,0.32881427058858365,0.08549171035303176,0.3370061795700746,0.030330556161306713,0.3405651766462897,0.06811303532925794,0.3062913283734026,0.027566219553606233,0.30700423084566897,0.01842025385074014,0.3316960593345822,0.01990176356007493,0.31010199654941273,0.018606119792964764,0.34130610312449233,0.020478366187469538,0.3320335921077865,0.019922015526467187,0.3448352554116209,0.020690115324697254,0.32952015563961645,0.23737373737373738,0.75,lower_risk_zip_policy
profile_1371,moderate,age_40_50,average,small_town,single_home,medium,good_summer,0.3143747815479714,0.08173744320247256,0.32087310448693873,0.028878579403824486,0.31471652148793555,0.06294330429758711,0.29815626875126994,0.026834064187614293,0.31598230364638014,0.018958938218782806,0.33855776044486474,0.020313465626691885,0.36738791570618695,0.022043274942371217,0.3231193669110607,0.01938716201466364,0.3147540942259038,0.018885245653554227,0.31045039430118154,0.018627023658070892,0.3186085012056331,0.21282128212821283,0.75,lower_risk_zip_policy
profile_1372,moderate,age_40_50,average,small_town,single_home,medium,bad_winter,0.37553026454350524,0.09763786878131137,0.38098878579258255,0.03428899072133243,0.3811844918951312,0.07623689837902625,0.33382537632523934,0.030044283869271538,0.42735680523492525,0.025641408314095514,0.45443742729070197,0.027266245637442118,0.41146725187405714,0.024688035112443427,0.366312865417962,0.021978771925077717,0.3591870887793155,0.02155122532675893,0.43939362346532485,0.02636361740791949,0.3856973454746788,0.36603660366036606,0.75,lower_risk_zip_policy
profile_1373,moderate,age_40_50,average,small_town,single_home,far,good_summer,0.36109077550289315,0.09388360163075223,0.36485571070944667,0.0328370139638502,0.35533583673677704,0.07106716734735541,0.3256903167031067,0.029312128503279605,0.4363348780356364,0.026180092682138185,0.4612991284009845,0.02767794770405907,0.46875317103082814,0.02812519026184969,0.34812612920452723,0.020887567752271633,0.3419075908974328,0.020514455453845965,0.4050087623548854,0.024300525741293124,0.37478569104069503,0.34250877362424226,0.75,lower_risk_zip_policy
profile_1374,moderate,age_40_50,average,small_town,single_home,far,bad_winter,0.42224625849842706,0.10978402720959105,0.42497139201509043,0.03824742528135814,0.4218038071439744,0.0843607614287949,0.3613594242770761,0.03252234818493685,0.5477093796241836,0.03286256277745102,0.5771787952468185,0.03463072771480911,0.5128325071987015,0.030769950431922093,0.39131962771142853,0.023479177662685712,0.3863405854508481,0.023180435127050886,0.5339519915190287,0.03203711949114172,0.44187453530974147,0.5030438991970431,0.75,lower_risk_zip_policy
profile_1375,moderate,age_40_50,average,small_town,apartment,near,good_summer,0.3313624157133976,0.08615422808548337,0.3501175534379902,0.03151057980941912,0.3433346754132551,0.06866693508265102,0.3360563111999554,0.030245068007995982,0.22922166807459768,0.01375330008447586,0.269301599828361,0.016158095989701658,0.3027554405214365,0.01816532643128619,0.3350528348861417,0.0201031700931685,0.362844939937783,0.02177069639626698,0.24594849374531713,0.014756909624719027,0.32128430960516774,0.21857185718571856,0.75,lower_risk_zip_policy
profile_1376,moderate,age_40_50,average,small_town,apartment,near,bad_winter,0.3925178987089315,0.10205465366432219,0.41023323474363405,0.03692099112692706,0.4098026458204525,0.08196052916409051,0.3717254187739248,0.03345528768965323,0.34059616966314277,0.020435770179788565,0.38518126667419494,0.023110876000451697,0.3468347766893067,0.0208100866013584,0.378246333393043,0.022694780003582576,0.40727793449119826,0.024436676069471894,0.37489172290946043,0.022493503374567625,0.3883731538742138,0.3745307116064284,0.75,lower_risk_zip_policy
profile_1377,moderate,age_40_50,average,small_town,apartment,medium,good_summer,0.3780784096683192,0.098300386513763,0.39410015966049816,0.035469014369444836,0.38395399066209834,0.07679079813241968,0.36359035915179216,0.032723132323661294,0.34957424246385393,0.020974454547831235,0.3920429677844808,0.023522578067068846,0.40412069584607774,0.024247241750764665,0.3600595971796082,0.021603575830776493,0.38999843660931194,0.023399906196558715,0.340506861799021,0.02043041170794126,0.37746149944023005,0.34923492349234925,0.75,lower_risk_zip_policy
profile_1378,moderate,age_40_50,average,small_town,apartment,medium,bad_winter,0.4392338926638533,0.11420081209260187,0.4542158409661419,0.04087942568695277,0.45042196106929394,0.09008439221385879,0.39925946672576157,0.03593335200531854,0.460948744052399,0.02765692464314394,0.5079226346303147,0.030475358077818884,0.4482000320139511,0.026892001920837065,0.4032530956865095,0.02419518574119057,0.43443143116272726,0.026065885869763633,0.4694500909631678,0.028167005457790068,0.44455034370927615,0.508050805080508,0.75,lower_risk_zip_policy
profile_1379,moderate,age_40_50,average,small_town,apartment,far,good_summer,0.424794403623241,0.11044654494204266,0.43808276588300604,0.03942744892947054,0.42457330591093984,0.08491466118218798,0.3911244071036289,0.035201196639326596,0.46992681685311016,0.028195609011186607,0.5147843357405973,0.03088706014443584,0.5054859511707221,0.030329157070243327,0.3850663594730779,0.023103981568384672,0.41715193328084454,0.025029115996850673,0.43506522985272844,0.026103913791163707,0.43363868927529253,0.48854885488548855,0.75,lower_risk_zip_policy
profile_1380,moderate,age_40_50,average,small_town,apartment,far,bad_winter,0.4859498866187751,0.12634697052088154,0.49819844718864986,0.044837860246978486,0.4910412763181372,0.09820825526362745,0.4267935146775983,0.03841141632098385,0.5813013184416574,0.03487807910649945,0.6306640025864345,0.03783984015518607,0.5495652873385923,0.03297391724031554,0.4282598579799792,0.02569559147879875,0.4615849278342598,0.027695095670055587,0.5640084590168717,0.0338405075410123,0.500727533544339,0.6299629962996299,0.75,lower_risk_zip_policy
profile_1381,moderate,age_40_50,average,rural,single_home,near,good_summer,0.3330173287494919,0.0865845054748679,0.3488620357194445,0.03139758321475,0.34372673846918395,0.06874534769383679,0.30333926599969335,0.0273005339399724,0.2115859001954235,0.012695154011725409,0.24790751689251392,0.014874451013550834,0.30778203148794825,0.018466921889276896,0.3424408809398499,0.020546452856390996,0.33274720298441685,0.01996483217906501,0.23392590674617922,0.014035554404770752,0.314611336678207,0.20917091709170918,0.75,lower_risk_zip_policy
profile_1382,moderate,age_40_50,average,rural,single_home,near,bad_winter,0.39417281174502583,0.10248493105370672,0.40897771702508834,0.03680799453225795,0.4101947088763814,0.08203894177527628,0.33900837357366465,0.03051075362162982,0.32296040178396856,0.019377624107038114,0.3637871837383511,0.021827231024301067,0.35186136765581844,0.021111682059349105,0.3856343794467512,0.023138062766805072,0.37718019753783216,0.02263081185226993,0.36286913591032605,0.021772148154619562,0.38170018094725366,0.35613561356135615,0.75,lower_risk_zip_policy
profile_1383,moderate,age_40_50,average,rural,single_home,medium,good_summer,0.3797333227044137,0.09873066390314755,0.39284464194195245,0.03535601777477572,0.3843460537180272,0.07686921074360545,0.33087331395153013,0.029778598255637712,0.3319384745846798,0.019916308475080788,0.37064888484863373,0.022238933090918022,0.40914728681258944,0.024548837208755364,0.3674476432333196,0.022046858593999175,0.3599006996559494,0.02159404197935696,0.3284842747998866,0.019709056487993197,0.37078852651326993,0.3337333733373337,0.75,lower_risk_zip_policy
profile_1384,moderate,age_40_50,average,rural,single_home,medium,bad_winter,0.4408888056999476,0.11463108948198637,0.4529603232475962,0.04076642909228366,0.4508140241252228,0.09016280482504457,0.36654242152550137,0.03298881793729512,0.44331297617322485,0.02659877857039349,0.4865285516944677,0.02919171310166806,0.45322662298046285,0.02719359737882777,0.41064114174022087,0.02463846850441325,0.4043336942093647,0.024260021652561883,0.4574275039640299,0.027445650237841793,0.437877370782316,0.4956695694721422,0.75,lower_risk_zip_policy
profile_1385,moderate,age_40_50,average,rural,single_home,far,good_summer,0.42644931665933533,0.11087682233142719,0.43682724816446206,0.03931445233480158,0.4249653689668687,0.08499307379337374,0.35840736190336686,0.03225666257130302,0.452291048973936,0.02713746293843616,0.4933902528047535,0.02960341516828521,0.5105125421372338,0.03063075252823403,0.39245440552678923,0.023547264331607354,0.3870541963274784,0.023223251779648704,0.42304264285359056,0.025382558571215432,0.42696571634833236,0.474047404740474,0.75,lower_risk_zip_policy
profile_1386,moderate,age_40_50,average,rural,single_home,far,bad_winter,0.4876047996548696,0.1267772479102661,0.4969429294701058,0.04472486365230952,0.4914333393740661,0.09828666787481322,0.39407646947733815,0.035466882252960436,0.5636655505624832,0.03381993303374899,0.6092699196505875,0.03655619517903525,0.554591878305104,0.03327551269830624,0.4356479040336905,0.02613887424202143,0.4314871908808937,0.02588923145285362,0.5519858720177339,0.03311915232106403,0.4940545606173788,0.6179774235631378,0.75,lower_risk_zip_policy
profile_1387,moderate,age_40_50,average,rural,apartment,near,good_summer,0.39672095686983977,0.10314744878615835,0.42208909089300395,0.037988018180370356,0.41296420764334674,0.08259284152866936,0.3687733564002156,0.0331896020760194,0.24517783901289728,0.014710670340773837,0.30139272423213,0.0180835634539278,0.34451481162783903,0.02067088869767034,0.37938111120840057,0.022762866672504035,0.4079915453678286,0.024479492722069715,0.2639823742440222,0.015838942454641333,0.3734643349128046,0.342034203420342,0.75,lower_risk_zip_policy
profile_1388,moderate,age_40_50,average,rural,apartment,near,bad_winter,0.45787643986537363,0.11904787436499714,0.4822047721986477,0.04339842949787829,0.4794321780505441,0.09588643561010883,0.4044424639741868,0.03639982175767681,0.35655234060144236,0.02139314043608654,0.41727239107796393,0.025036343464677834,0.3885941477957124,0.023315648867742744,0.42257460971530186,0.02535447658291811,0.4524245399212439,0.027145472395274633,0.3929256034081655,0.02357553620448993,0.44055317918185083,0.5021502150215021,0.75,lower_risk_zip_policy
profile_1389,moderate,age_40_50,average,rural,apartment,medium,good_summer,0.44343695082476153,0.115293607214438,0.46607169711551183,0.041946452740396066,0.45358352289219,0.090716704578438,0.3963074043520523,0.035667666391684706,0.36553041340215353,0.02193182480412921,0.4241340921882465,0.02544804553129479,0.4458800669524834,0.026752804017149003,0.4043878735018702,0.024263272410112214,0.43514504203936116,0.02610870252236167,0.35854074229772614,0.02151244453786357,0.4296415247478672,0.4803980398039804,0.75,lower_risk_zip_policy
profile_1390,moderate,age_40_50,average,rural,apartment,medium,bad_winter,0.5045924338202956,0.13119403279327688,0.5261873784211557,0.04735686405790401,0.5200514932993874,0.10401029865987749,0.4319765119260236,0.038877886073342124,0.4769049149907008,0.028614294899442047,0.5400137590340838,0.03240082554204503,0.48995940312035363,0.029397564187221215,0.4475813720087715,0.02685488232052629,0.47957803659277287,0.02877468219556637,0.4874839714618694,0.02924903828771216,0.4967303690169137,0.6230744418153782,0.75,lower_risk_zip_policy
profile_1391,moderate,age_40_50,average,rural,apartment,far,good_summer,0.49015294477968335,0.12743976564271767,0.5100543033380215,0.04590488730042193,0.49420283814103144,0.0988405676282063,0.4238414523038891,0.038145730707350015,0.485882987791412,0.029152979267484717,0.5468754601443663,0.032812527608661976,0.5472453222771277,0.03283471933662766,0.4293946357953399,0.025763678147720393,0.46229853871089016,0.027737912322653407,0.4530991103514336,0.027185946621086015,0.4858187145829302,0.6058105810581058,0.75,lower_risk_zip_policy
profile_1392,moderate,age_40_50,average,rural,apartment,far,bad_winter,0.5513084277752175,0.14334019122155656,0.5701699846436652,0.05131529861792986,0.5606708085482288,0.11213416170964577,0.4595105598778603,0.041355950389007426,0.597257489379957,0.03583544936279742,0.6627551269902002,0.039765307619412014,0.591324658444998,0.03547947950669988,0.47258813430224117,0.02835528805813447,0.5067315332643054,0.030403891995858325,0.5820423395155768,0.03492254037093461,0.5529075588519763,0.7234498583380958,0.75,lower_risk_zip_policy
profile_1393,moderate,age_40_50,low,micropolitan,single_home,near,good_summer,0.2852952193336767,0.07417675702675594,0.2948833826281838,0.02653950443653654,0.2818338209313249,0.05636676418626499,0.28152790253285326,0.025337511227956792,0.20206818419713796,0.012124091051828278,0.2193820729780555,0.01316292437868333,0.2706625905044779,0.016239755430268673,0.30303796865339655,0.018182278119203792,0.2926168870466001,0.017557013222796007,0.21900899324725231,0.01314053959483514,0.2728271386751295,0.13546354635463545,0.75,lower_risk_zip_policy
profile_1394,moderate,age_40_50,low,micropolitan,single_home,near,bad_winter,0.34645070232921077,0.0900771826055948,0.35499906393382763,0.03194991575404449,0.3483017913385223,0.06966035826770446,0.31719701010682266,0.028547730909614037,0.31344268578568524,0.018806561147141115,0.33526173982388946,0.020115704389433366,0.3147419266723481,0.018884515600340886,0.34623146716029785,0.02077388802961787,0.3370498816000118,0.02022299289600071,0.3479522224113956,0.020877133344683736,0.33991598294417547,0.26242624262426245,0.75,lower_risk_zip_policy
