analysis_type,scenario_id,profiling_zip,patient_zip_for_assignment_routing,assignment_zip_routing_applied,scenario_source_mode,distance_from_configured_office_miles,health_status,age_group,house_price_zip,area_type,housing_type,distance_to_clinic,driving_condition,metric_key,metric_display_name,metric_direction,metric_weight,display_mean,display_sd,display_q10,display_q50,display_q90,best_display_mean,worst_display_mean,metric_need_mean,risk_score_rho_raw,risk_percentile_u,threshold_percentile,risk_threshold_classification,public_data_only,expert_configured,semi_synthetic,simulation_based,outcome_validated,points_from_best,points_from_worst,distance_from_best_label,distance_from_worst_label,relative_to_anchor_language
reno_geographic_sensitivity,reno_geography_89523,89523,,False,offline_demo_fallback_configured_market_profile,4.996,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,DFS,Discharge Function Score (DFS/DC Function),higher_is_better,0.2,77.30816511153135,1.1680627923212488,75.81123241137766,77.30816511153135,78.80509781168504,79.61656533329264,71.58343466670735,0.28735997428292037,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.308400221761289,5.724730444824004,points_below_best,points_above_worst,77.31% is 2.31 points below best and 5.72 points above worst.
reno_geographic_sensitivity,reno_geography_89523,89523,,False,offline_demo_fallback_configured_market_profile,4.996,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Oral_Meds,Improvement in Management of Oral Medications,higher_is_better,0.09,89.12346804074947,1.4090630996740727,87.31768101941104,89.12346804074947,90.9292550620879,91.91507202821043,84.28492797178956,0.3658651746046374,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.7916039874609595,4.838540068959915,points_below_best,points_above_worst,89.12% is 2.79 points below best and 4.84 points above worst.
reno_geographic_sensitivity,reno_geography_89523,89523,,False,offline_demo_fallback_configured_market_profile,4.996,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Dyspnea,Improvement in Dyspnea,higher_is_better,0.06,93.15616215782487,1.326915958075006,91.45565093440773,93.15616215782488,94.85667338124202,94.94666692718015,88.45333307281986,0.2757450655571872,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.7905047693552802,4.702829085005007,points_below_best,points_above_worst,93.16% is 1.79 points below best and 4.70 points above worst.
reno_geographic_sensitivity,reno_geography_89523,89523,,False,offline_demo_fallback_configured_market_profile,4.996,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Recommend,Willingness to Recommend,higher_is_better,0.06,81.18847911727802,1.2743404794277855,79.55534608083049,81.18847911727802,82.82161215372557,82.17282906153739,77.82717093846263,0.22651343395667084,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,0.984349944259364,3.361308178815392,points_below_best,points_above_worst,81.19% is 0.98 points below best and 3.36 points above worst.
reno_geographic_sensitivity,reno_geography_89523,89523,,False,offline_demo_fallback_configured_market_profile,4.996,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Agency_Rating,Overall / Agency Rating,higher_is_better,0.06,87.42051951491126,1.349080325324484,85.69160351194625,87.42051951491126,89.14943551787627,88.65301358499646,84.14698641500355,0.27352122470383067,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.2324940700851954,3.2735330999077092,points_below_best,points_above_worst,87.42% is 1.23 points below best and 3.27 points above worst.
reno_geographic_sensitivity,reno_geography_89523,89523,,False,offline_demo_fallback_configured_market_profile,4.996,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Care_Issues,Specific Care Issues,higher_is_better,0.06,86.15837781337844,1.4511012729301234,84.29871670529107,86.15837781337844,88.0180389214658,87.80551847593341,83.19448152406659,0.35721697304726957,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.6471406625549747,2.9638962893118475,points_below_best,points_above_worst,86.16% is 1.65 points below best and 2.96 points above worst.
reno_geographic_sensitivity,reno_geography_89523,89523,,False,offline_demo_fallback_configured_market_profile,4.996,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Communications,Communications Between Providers and Patients,higher_is_better,0.06,88.66600155731504,1.373765382497385,86.90545038068453,88.66600155731504,90.42655273394554,89.99100274912888,86.00899725087112,0.33274720298441685,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.3250011918138398,2.6570043064439233,points_below_best,points_above_worst,88.67% is 1.33 points below best and 2.66 points above worst.
reno_geographic_sensitivity,reno_geography_89523,89523,,False,offline_demo_fallback_configured_market_profile,4.996,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Care_of_Patients,Care of Patients,higher_is_better,0.06,91.05285514922474,1.3706418311154067,89.29630696475786,91.05285514922474,92.8094033336916,92.21028390675734,88.18971609324268,0.2878769395810315,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.1574287575325997,2.86313905598206,points_below_best,points_above_worst,91.05% is 1.16 points below best and 2.86 points above worst.
reno_geographic_sensitivity,reno_geography_89431,89431,,False,offline_demo_fallback_configured_market_profile,3.637,moderate,age_70_80,low,metropolitan,single_home,near,good_summer,DTC,Discharge to Community–Post Acute Care (DTC-PAC),higher_is_better,0.09,74.3969832915929,1.1540771166954287,72.91797395593268,74.3969832915929,75.87599262725313,78.20719647496098,69.79280352503902,0.45282092315446415,0.42031506135424535,0.453145314531461,0.75,at_or_below_pilot_threshold,True,True,True,True,False,3.8102131833680772,4.604179766553884,points_below_best,points_above_worst,74.40% is 3.81 points below best and 4.60 points above worst.
reno_geographic_sensitivity,reno_geography_89431,89431,,False,offline_demo_fallback_configured_market_profile,3.637,moderate,age_70_80,low,metropolitan,single_home,near,good_summer,DFS,Discharge Function Score (DFS/DC Function),higher_is_better,0.2,76.06518037673682,1.1680627923212488,74.56824767658313,76.06518037673682,77.56211307689051,79.61656533329264,71.58343466670735,0.4420922681275689,0.42031506135424535,0.453145314531461,0.75,at_or_below_pilot_threshold,True,True,True,True,False,3.5513849565558218,4.481745710029472,points_below_best,points_above_worst,76.07% is 3.55 points below best and 4.48 points above worst.
reno_geographic_sensitivity,reno_geography_89431,89431,,False,offline_demo_fallback_configured_market_profile,3.637,moderate,age_70_80,low,metropolitan,single_home,near,good_summer,Oral_Meds,Improvement in Management of Oral Medications,higher_is_better,0.09,88.45777265947366,1.4090630996740727,86.65198563813523,88.45777265947366,90.26355968081211,91.91507202821043,84.28492797178956,0.45311062847200156,0.42031506135424535,0.453145314531461,0.75,at_or_below_pilot_threshold,True,True,True,True,False,3.45729936873677,4.172844687684105,points_below_best,points_above_worst,88.46% is 3.46 points below best and 4.17 points above worst.
reno_geographic_sensitivity,reno_geography_89431,89431,,False,offline_demo_fallback_configured_market_profile,3.637,moderate,age_70_80,low,metropolitan,single_home,near,good_summer,Dyspnea,Improvement in Dyspnea,higher_is_better,0.06,92.86533059308206,1.326915958075006,91.16481936966493,92.86533059308206,94.5658418164992,94.94666692718015,88.45333307281986,0.3205343173138189,0.42031506135424535,0.453145314531461,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.081336334098083,4.411997520262204,points_below_best,points_above_worst,92.87% is 2.08 points below best and 4.41 points above worst.
reno_geographic_sensitivity,reno_geography_89431,89431,,False,offline_demo_fallback_configured_market_profile,3.637,moderate,age_70_80,low,metropolitan,single_home,near,good_summer,Recommend,Willingness to Recommend,higher_is_better,0.06,80.87857454962504,1.2743404794277855,79.24544151317751,80.87857454962506,82.51170758607259,82.17282906153739,77.82717093846263,0.29782704374282365,0.42031506135424535,0.453145314531461,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.2942545119123423,3.0514036111624137,points_below_best,points_above_worst,80.88% is 1.29 points below best and 3.05 points above worst.
reno_geographic_sensitivity,reno_geography_89431,89431,,False,offline_demo_fallback_configured_market_profile,3.637,moderate,age_70_80,low,metropolitan,single_home,near,good_summer,Agency_Rating,Overall / Agency Rating,higher_is_better,0.06,87.00236649089508,1.349080325324484,85.27345048793008,87.00236649089508,88.7312824938601,88.65301358499646,84.14698641500355,0.3663198271625096,0.42031506135424535,0.453145314531461,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.6506470941013731,2.8553800758915315,points_below_best,points_above_worst,87.00% is 1.65 points below best and 2.86 points above worst.
reno_geographic_sensitivity,reno_geography_89431,89431,,False,offline_demo_fallback_configured_market_profile,3.637,moderate,age_70_80,low,metropolitan,single_home,near,good_summer,Care_Issues,Specific Care Issues,higher_is_better,0.06,85.70415710196842,1.4511012729301234,83.84449599388105,85.70415710196842,87.56381821005579,87.80551847593341,83.19448152406659,0.4557242537634046,0.42031506135424535,0.453145314531461,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.1013613739649912,2.509675577901831,points_below_best,points_above_worst,85.70% is 2.10 points below best and 2.51 points above worst.
reno_geographic_sensitivity,reno_geography_89431,89431,,False,offline_demo_fallback_configured_market_profile,3.637,moderate,age_70_80,low,metropolitan,single_home,near,good_summer,Communications,Communications Between Providers and Patients,higher_is_better,0.06,88.266503710537,1.373765382497385,86.5059525339065,88.266503710537,90.0270548871675,89.99100274912888,86.00899725087112,0.43307299282896583,0.42031506135424535,0.453145314531461,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.7244990385918868,2.2575064596658763,points_below_best,points_above_worst,88.27% is 1.72 points below best and 2.26 points above worst.
reno_geographic_sensitivity,reno_geography_89431,89431,,False,offline_demo_fallback_configured_market_profile,3.637,moderate,age_70_80,low,metropolitan,single_home,near,good_summer,Care_of_Patients,Care of Patients,higher_is_better,0.06,90.88277831586284,1.3706418311154067,89.12623013139597,90.88277831586284,92.6393265003297,92.21028390675734,88.18971609324268,0.33017863457799457,0.42031506135424535,0.453145314531461,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.3275055908945035,2.6930622226201564,points_below_best,points_above_worst,90.88% is 1.33 points below best and 2.69 points above worst.
reno_geographic_sensitivity,reno_geography_89433,89433,,False,offline_demo_fallback_configured_market_profile,5.521,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,DTC,Discharge to Community–Post Acute Care (DTC-PAC),higher_is_better,0.09,75.15397928828854,1.1733128188554163,73.65031840841084,75.15397928828854,76.65764016816625,78.20719647496098,69.79280352503902,0.3628565013356974,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,3.053217186672441,5.36117576324952,points_below_best,points_above_worst,75.15% is 3.05 points below best and 5.36 points above worst.
reno_geographic_sensitivity,reno_geography_89433,89433,,False,offline_demo_fallback_configured_market_profile,5.521,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,DFS,Discharge Function Score (DFS/DC Function),higher_is_better,0.2,76.68667274413409,1.1809092614988812,75.17327663129407,76.68667274413409,78.2000688569741,79.61656533329264,71.58343466670735,0.3647261212052446,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.9298925891585554,5.103238077426738,points_below_best,points_above_worst,76.69% is 2.93 points below best and 5.10 points above worst.
reno_geographic_sensitivity,reno_geography_89433,89433,,False,offline_demo_fallback_configured_market_profile,5.521,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Oral_Meds,Improvement in Management of Oral Medications,higher_is_better,0.09,88.79062035011157,1.4121310487890149,86.98090159378187,88.79062035011157,90.60033910644127,91.91507202821043,84.28492797178956,0.4094879015383195,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,3.1244516780988647,4.50569237832201,points_below_best,points_above_worst,88.79% is 3.12 points below best and 4.51 points above worst.
reno_geographic_sensitivity,reno_geography_89433,89433,,False,offline_demo_fallback_configured_market_profile,5.521,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Dyspnea,Improvement in Dyspnea,higher_is_better,0.06,93.01074637545346,1.3275383126276699,91.30943757258504,93.01074637545346,94.7120551783219,94.94666692718015,88.45333307281986,0.298139691435503,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.9359205517266815,4.557413302633606,points_below_best,points_above_worst,93.01% is 1.94 points below best and 4.56 points above worst.
reno_geographic_sensitivity,reno_geography_89433,89433,,False,offline_demo_fallback_configured_market_profile,5.521,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Recommend,Willingness to Recommend,higher_is_better,0.06,81.03352683345153,1.2750762546550063,79.39945086310966,81.03352683345153,82.6676028037934,82.17282906153739,77.82717093846263,0.2621702388497473,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.1393022280858531,3.206355894988903,points_below_best,points_above_worst,81.03% is 1.14 points below best and 3.21 points above worst.
reno_geographic_sensitivity,reno_geography_89433,89433,,False,offline_demo_fallback_configured_market_profile,5.521,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Agency_Rating,Overall / Agency Rating,higher_is_better,0.06,87.21144300290318,1.350345437788135,85.48090569307979,87.21144300290318,88.94198031272657,88.65301358499646,84.14698641500355,0.31992052593316855,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.4415705820932772,3.0644565878996275,points_below_best,points_above_worst,87.21% is 1.44 points below best and 3.06 points above worst.
reno_geographic_sensitivity,reno_geography_89433,89433,,False,offline_demo_fallback_configured_market_profile,5.521,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Care_Issues,Specific Care Issues,higher_is_better,0.06,85.93126745767343,1.452489078291046,84.0698278054531,85.93126745767343,87.79270710989375,87.80551847593341,83.19448152406659,0.4064706134053371,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.874251018259983,2.736785933606839,points_below_best,points_above_worst,85.93% is 1.87 points below best and 2.74 points above worst.
reno_geographic_sensitivity,reno_geography_89433,89433,,False,offline_demo_fallback_configured_market_profile,5.521,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Communications,Communications Between Providers and Patients,higher_is_better,0.06,88.46625263392602,1.3748994453882988,86.70424809722223,88.46625263392602,90.22825717062979,89.99100274912888,86.00899725087112,0.38291009790669134,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.5247501152028633,2.4572553830548998,points_below_best,points_above_worst,88.47% is 1.52 points below best and 2.46 points above worst.
reno_geographic_sensitivity,reno_geography_89433,89433,,False,offline_demo_fallback_configured_market_profile,5.521,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Care_of_Patients,Care of Patients,higher_is_better,0.06,90.96781673254378,1.3708479101144806,89.21100444721303,90.96781673254378,92.72462901787453,92.21028390675734,88.18971609324268,0.3090277870795148,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.2424671742135587,2.778100639301101,points_below_best,points_above_worst,90.97% is 1.24 points below best and 2.78 points above worst.
reno_geographic_sensitivity,reno_geography_89434,89434,,False,offline_demo_fallback_configured_market_profile,5.728,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,DTC,Discharge to Community–Post Acute Care (DTC-PAC),higher_is_better,0.09,75.15397928828854,1.1733128188554163,73.65031840841084,75.15397928828854,76.65764016816625,78.20719647496098,69.79280352503902,0.3628565013356974,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,3.053217186672441,5.36117576324952,points_below_best,points_above_worst,75.15% is 3.05 points below best and 5.36 points above worst.
reno_geographic_sensitivity,reno_geography_89434,89434,,False,offline_demo_fallback_configured_market_profile,5.728,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,DFS,Discharge Function Score (DFS/DC Function),higher_is_better,0.2,76.68667274413409,1.1809092614988812,75.17327663129407,76.68667274413409,78.2000688569741,79.61656533329264,71.58343466670735,0.3647261212052446,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.9298925891585554,5.103238077426738,points_below_best,points_above_worst,76.69% is 2.93 points below best and 5.10 points above worst.
reno_geographic_sensitivity,reno_geography_89434,89434,,False,offline_demo_fallback_configured_market_profile,5.728,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Oral_Meds,Improvement in Management of Oral Medications,higher_is_better,0.09,88.79062035011157,1.4121310487890149,86.98090159378187,88.79062035011157,90.60033910644127,91.91507202821043,84.28492797178956,0.4094879015383195,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,3.1244516780988647,4.50569237832201,points_below_best,points_above_worst,88.79% is 3.12 points below best and 4.51 points above worst.
reno_geographic_sensitivity,reno_geography_89434,89434,,False,offline_demo_fallback_configured_market_profile,5.728,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Dyspnea,Improvement in Dyspnea,higher_is_better,0.06,93.01074637545346,1.3275383126276699,91.30943757258504,93.01074637545346,94.7120551783219,94.94666692718015,88.45333307281986,0.298139691435503,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.9359205517266815,4.557413302633606,points_below_best,points_above_worst,93.01% is 1.94 points below best and 4.56 points above worst.
reno_geographic_sensitivity,reno_geography_89434,89434,,False,offline_demo_fallback_configured_market_profile,5.728,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Recommend,Willingness to Recommend,higher_is_better,0.06,81.03352683345153,1.2750762546550063,79.39945086310966,81.03352683345153,82.6676028037934,82.17282906153739,77.82717093846263,0.2621702388497473,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.1393022280858531,3.206355894988903,points_below_best,points_above_worst,81.03% is 1.14 points below best and 3.21 points above worst.
reno_geographic_sensitivity,reno_geography_89434,89434,,False,offline_demo_fallback_configured_market_profile,5.728,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Agency_Rating,Overall / Agency Rating,higher_is_better,0.06,87.21144300290318,1.350345437788135,85.48090569307979,87.21144300290318,88.94198031272657,88.65301358499646,84.14698641500355,0.31992052593316855,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.4415705820932772,3.0644565878996275,points_below_best,points_above_worst,87.21% is 1.44 points below best and 3.06 points above worst.
reno_geographic_sensitivity,reno_geography_89434,89434,,False,offline_demo_fallback_configured_market_profile,5.728,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Care_Issues,Specific Care Issues,higher_is_better,0.06,85.93126745767343,1.452489078291046,84.0698278054531,85.93126745767343,87.79270710989375,87.80551847593341,83.19448152406659,0.4064706134053371,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.874251018259983,2.736785933606839,points_below_best,points_above_worst,85.93% is 1.87 points below best and 2.74 points above worst.
reno_geographic_sensitivity,reno_geography_89434,89434,,False,offline_demo_fallback_configured_market_profile,5.728,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Communications,Communications Between Providers and Patients,higher_is_better,0.06,88.46625263392602,1.3748994453882988,86.70424809722223,88.46625263392602,90.22825717062979,89.99100274912888,86.00899725087112,0.38291009790669134,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.5247501152028633,2.4572553830548998,points_below_best,points_above_worst,88.47% is 1.52 points below best and 2.46 points above worst.
reno_geographic_sensitivity,reno_geography_89434,89434,,False,offline_demo_fallback_configured_market_profile,5.728,moderate,age_70_80,average,metropolitan,single_home,near,good_summer,Care_of_Patients,Care of Patients,higher_is_better,0.06,90.96781673254378,1.3708479101144806,89.21100444721303,90.96781673254378,92.72462901787453,92.21028390675734,88.18971609324268,0.3090277870795148,0.3577392087420487,0.2994799479948162,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.2424671742135587,2.778100639301101,points_below_best,points_above_worst,90.97% is 1.24 points below best and 2.78 points above worst.
reno_geographic_sensitivity,reno_geography_89436,89436,,False,offline_demo_fallback_configured_market_profile,9.405,moderate,age_70_80,average,micropolitan,single_home,medium,good_summer,DTC,Discharge to Community–Post Acute Care (DTC-PAC),higher_is_better,0.09,75.05304648872912,1.1694123548825426,73.55438425456221,75.05304648872912,76.55170872289605,78.20719647496098,69.79280352503902,0.37485175757819944,0.39072527621816144,0.380188018801885,0.75,at_or_below_pilot_threshold,True,True,True,True,False,3.1541499862318574,5.260242963690104,points_below_best,points_above_worst,75.05% is 3.15 points below best and 5.26 points above worst.
reno_geographic_sensitivity,reno_geography_89436,89436,,False,offline_demo_fallback_configured_market_profile,9.405,moderate,age_70_80,average,micropolitan,single_home,medium,good_summer,DFS,Discharge Function Score (DFS/DC Function),higher_is_better,0.2,76.60896942411182,1.177280347494632,75.10022395169518,76.60896942411182,78.11771489652847,79.61656533329264,71.58343466670735,0.37439897768515745,0.39072527621816144,0.380188018801885,0.75,at_or_below_pilot_threshold,True,True,True,True,False,3.0075959091808215,5.025534757404472,points_below_best,points_above_worst,76.61% is 3.01 points below best and 5.03 points above worst.
reno_geographic_sensitivity,reno_geography_89436,89436,,False,offline_demo_fallback_configured_market_profile,9.405,moderate,age_70_80,average,micropolitan,single_home,medium,good_summer,Oral_Meds,Improvement in Management of Oral Medications,higher_is_better,0.09,88.69148082799529,1.412124478743073,86.88177049151825,88.69148082799529,90.50119116447233,91.91507202821043,84.28492797178956,0.4224810405122616,0.39072527621816144,0.380188018801885,0.75,at_or_below_pilot_threshold,True,True,True,True,False,3.2235912002151395,4.406552856205735,points_below_best,points_above_worst,88.69% is 3.22 points below best and 4.41 points above worst.
reno_geographic_sensitivity,reno_geography_89436,89436,,False,offline_demo_fallback_configured_market_profile,9.405,moderate,age_70_80,average,micropolitan,single_home,medium,good_summer,Dyspnea,Improvement in Dyspnea,higher_is_better,0.06,92.27530526079657,1.3441361674734378,90.55272545106587,92.27530526079657,93.99788507052727,94.94666692718015,88.45333307281986,0.41140063429662566,0.39072527621816144,0.380188018801885,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.671361666383575,3.821972187976712,points_below_best,points_above_worst,92.28% is 2.67 points below best and 3.82 points above worst.
reno_geographic_sensitivity,reno_geography_89436,89436,,False,offline_demo_fallback_configured_market_profile,9.405,moderate,age_70_80,average,micropolitan,single_home,medium,good_summer,Recommend,Willingness to Recommend,higher_is_better,0.06,80.56211572428631,1.282856373965707,78.91806912986169,80.56211572428631,82.20616231871094,82.17282906153739,77.82717093846263,0.37064888484863495,0.39072527621816144,0.380188018801885,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.6107133372510702,2.7349447858236857,points_below_best,points_above_worst,80.56% is 1.61 points below best and 2.73 points above worst.
reno_geographic_sensitivity,reno_geography_89436,89436,,False,offline_demo_fallback_configured_market_profile,9.405,moderate,age_70_80,average,micropolitan,single_home,medium,good_summer,Agency_Rating,Overall / Agency Rating,higher_is_better,0.06,86.8383190131203,1.3553296155618721,85.10139422246802,86.8383190131203,88.57524380377258,88.65301358499646,84.14698641500355,0.40272606076607775,0.39072527621816144,0.380188018801885,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.81469457187616,2.6913325981167446,points_below_best,points_above_worst,86.84% is 1.81 points below best and 2.69 points above worst.
reno_geographic_sensitivity,reno_geography_89436,89436,,False,offline_demo_fallback_configured_market_profile,9.405,moderate,age_70_80,average,micropolitan,single_home,medium,good_summer,Care_Issues,Specific Care Issues,higher_is_better,0.06,85.9068044949737,1.4520722932502597,84.04589897427488,85.9068044949737,87.7677100156725,87.80551847593341,83.19448152406659,0.4117759195555785,0.39072527621816144,0.380188018801885,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.8987139809597124,2.7123229709071097,points_below_best,points_above_worst,85.91% is 1.90 points below best and 2.71 points above worst.
reno_geographic_sensitivity,reno_geography_89436,89436,,False,offline_demo_fallback_configured_market_profile,9.405,moderate,age_70_80,average,micropolitan,single_home,medium,good_summer,Communications,Communications Between Providers and Patients,higher_is_better,0.06,88.43802683023866,1.374596454485894,86.67641059200021,88.43802683023866,90.19964306847712,89.99100274912888,86.00899725087112,0.38999843660931555,0.39072527621816144,0.380188018801885,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.5529759188902261,2.429029579367537,points_below_best,points_above_worst,88.44% is 1.55 points below best and 2.43 points above worst.
reno_geographic_sensitivity,reno_geography_89436,89436,,False,offline_demo_fallback_configured_market_profile,9.405,moderate,age_70_80,average,micropolitan,single_home,medium,good_summer,Care_of_Patients,Care of Patients,higher_is_better,0.06,90.61986348566452,1.3746185868915957,88.8582188836069,90.61986348566452,92.38150808772215,92.21028390675734,88.18971609324268,0.39557109713379457,0.39072527621816144,0.380188018801885,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.5904204210928157,2.430147392421844,points_below_best,points_above_worst,90.62% is 1.59 points below best and 2.43 points above worst.
